feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Haloferacaceae.g__Halobellus	PC_combined	MS2	0.756658728017381	0.0937875949175276	77	77	8.45109928131916e-07	7.94154770700433e-06
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Saccharospirillaceae.g__Gynuella	PC_combined	MS2	0.678382885292743	0.113868410172312	77	77	9.05234467388334e-07	8.44444999505322e-06
k__Bacteria.p__Chloroflexi.c__Ardenticatenia.o__Ardenticatenales.f__Ardenticatenaceae.g__Ardenticatena	PC_combined	MS2	0.758093629500094	0.0946812807626389	77	6	9.34926037700616e-07	8.65822808827092e-06
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhodobiaceae.g__Candidatus_Phaeomarinobacter	PC_combined	MS2	0.755065701786149	0.0905639186860571	77	77	9.55365948701966e-07	8.78386821900081e-06
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__Marinimicrobium	PC_combined	MS2	0.682596638092923	0.115372291248813	77	77	1.02616982104813e-06	9.36746450928222e-06
k__Viruses.f__Poxviridae.g__Cervidpoxvirus	PC_combined	MS2	0.758343201109345	0.0924645212721414	77	76	1.0774196762541e-06	9.765548554984e-06
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Phyllobacteriaceae.g__Pseudaminobacter	PC_combined	MS2	0.61784639161621	0.106129886861549	77	77	1.1916478073306e-06	1.07248302659754e-05
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobacteraceae.g__Desulfatiglans	PC_combined	MS2	1.31250200686504	0.227685780715269	77	77	1.30866257717821e-06	1.16955998156206e-05
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Aliiroseovarius	PC_combined	MS2	0.76031994530731	0.0938235056810343	77	77	1.40659169809229e-06	1.2483501320569e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacteraceae.g__Ammonifex	PC_combined	MS2	0.619297196578718	0.108147506527221	77	77	1.59829115430338e-06	1.40870075531015e-05
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Jejuia	PC_combined	MS2	0.60734259464721	0.106479555659207	77	77	1.70417076494847e-06	1.49173303945489e-05
k__Bacteria.p__Chloroflexi.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__Flexilinea	PC_combined	MS2	0.68763108710086	0.120181137535293	77	75	1.85621673702626e-06	1.6137721019861e-05
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Centipeda	PC_combined	MS2	0.744187811366553	0.0908341933494342	77	77	1.88528564366833e-06	1.62796963014062e-05
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Cyanobacterium	PC_combined	MS2	0.681044992253258	0.119207092471293	77	77	1.90722521823254e-06	1.63586163013502e-05
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Glutamicibacter	PC_combined	MS2	0.935647575448062	0.165380057321038	77	77	2.23019420892709e-06	1.90012546600588e-05
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.g__Methyloceanibacter	PC_combined	MS2	1.29085528907038	0.231015469237334	77	77	2.33871844038177e-06	1.97939216344894e-05
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Pragia	PC_combined	MS2	0.589235576627112	0.105933473206895	77	77	2.63036021873481e-06	2.21157918390992e-05
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Halotalea	PC_combined	MS2	0.660502515665219	0.119069721235922	77	77	2.67273288555631e-06	2.23251805734703e-05
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinotignum	PC_combined	MS2	0.68775275694605	0.124429590556861	77	77	2.74287999636237e-06	2.27623417879942e-05
k__Archaea.p__Thaumarchaeota.c__Nitrososphaeria.o__Nitrososphaerales.f__Nitrososphaeraceae.g__Nitrososphaera	PC_combined	MS2	0.706302298754937	0.128088443495041	77	38	2.85689408784194e-06	2.35555525436258e-05
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillaceae.g__Tistrella	PC_combined	MS2	1.10619701840528	0.16917265003718	77	77	3.1217894642904e-06	2.55746598420714e-05
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oceanospirillaceae.g__Bermanella	PC_combined	MS2	0.741487676428138	0.086564410124357	77	77	3.16066608434453e-06	2.57282245591867e-05
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Crocinitomicaceae.g__Crocinitomix	PC_combined	MS2	0.703673952877391	0.128429134805902	77	34	3.18701220092668e-06	2.57784910935715e-05
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Ketogulonicigenium	PC_combined	MS2	0.632088902134235	0.114719918549284	77	77	3.72650393943622e-06	2.99526543056572e-05
k__Viruses.f__Poxviridae.g__Alphaentomopoxvirus	PC_combined	MS2	0.67904455559121	0.125267613152917	77	77	3.97870842263996e-06	3.17799335258366e-05
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Alloiococcus	PC_combined	MS2	1.16574560649785	0.179319072025192	77	77	4.15398810569602e-06	3.29738931619846e-05
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Gramella	PC_combined	MS2	0.752492423940478	0.0978844637169873	77	77	4.37580781575919e-06	3.45202616576559e-05
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Legionellales.f__Legionellaceae.g__Fluoribacter	PC_combined	MS2	0.673194208366093	0.125368408220332	77	77	4.694266714966e-06	3.68053549799175e-05
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanoregulaceae.g__Methanosphaerula	PC_combined	MS2	0.753483750336823	0.0964845645150163	77	27	4.808337027839e-06	3.74698458632819e-05
k__Bacteria.p__Cyanobacteria.o__Oscillatoriales.g__Microcoleus	PC_combined	MS2	1.01270830237628	0.19112225328149	77	2	5.58662972411838e-06	4.32709865904442e-05
k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Geovibrio	PC_combined	MS2	1.04329064057155	0.197101010021911	77	77	5.70430624868989e-06	4.39162854567812e-05
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Planococcaceae.g__Bhargavaea	PC_combined	MS2	1.03418404695768	0.195683480019798	77	1	5.8311122432433e-06	4.46237212387122e-05
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Acaricomes	PC_combined	MS2	0.876784016700893	0.166597024744381	77	77	6.55108691036572e-06	4.98350539967107e-05
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Methylococcales.f__Methylococcaceae.g__Methylococcus	PC_combined	MS2	0.693127390375659	0.134131625514182	77	77	8.39734731738808e-06	6.35018335598933e-05
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Beijerinckiaceae.g__Methylocapsa	PC_combined	MS2	0.692024041949495	0.133561002577098	77	20	8.47529963830667e-06	6.37143113985643e-05
k__Bacteria.p__Verrucomicrobia.c__Spartobacteria.g__Terrimicrobium	PC_combined	MS2	1.47960596327964	0.287278565361818	77	77	8.87073137537071e-06	6.60508510830885e-05
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.g__Nitratifractor	PC_combined	MS2	0.628917114727989	0.121774640380986	77	77	8.88947291572083e-06	6.60508510830885e-05
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Aurantimonadaceae.g__Fulvimarina	PC_combined	MS2	0.693286767016351	0.135223606872394	77	77	9.52243703243658e-06	7.03449394650517e-05
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae.g__Sulfurospirillum	PC_combined	MS2	1.01425531191007	0.197462996374064	77	77	9.71362151528074e-06	7.13448752674068e-05
k__Viruses.f__Caliciviridae.g__Vesivirus	PC_combined	MS2	1.041875085674	0.20100234243546	77	77	1.02455213563955e-05	7.48215788198486e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermodesulfobiaceae.g__Thermodesulfobium	PC_combined	MS2	0.639967288709991	0.125173973824991	77	77	1.03115849250451e-05	7.48761678079981e-05
k__Viruses.o__Caudovirales.f__Podoviridae.g__Phikmvlikevirus	PC_combined	MS2	0.758094017499294	0.0963152021785047	77	77	1.07226728921745e-05	7.70404345641732e-05
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Hyphomonadaceae.g__Hellea	PC_combined	MS2	0.8810309015674	0.173144225664975	77	77	1.07302013712229e-05	7.70404345641732e-05
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Cetobacterium	PC_combined	MS2	0.683436919130295	0.134435300227958	77	10	1.08862048912093e-05	7.76872427094102e-05
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Thiotrichales.f__Thiotrichaceae.g__Thioploca	PC_combined	MS2	0.662806178949637	0.130321175324818	77	77	1.09418651703395e-05	7.76872427094102e-05
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Kandleria	PC_combined	MS2	0.669769969509805	0.131726485511003	77	77	1.1325726227851e-05	7.99683873988596e-05
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Puniceibacterium	PC_combined	MS2	0.755936639141692	0.105681187235421	77	77	1.19796325059064e-05	8.41207161678485e-05
k__Viruses.f__Poxviridae.g__Yatapoxvirus	PC_combined	MS2	0.638058451504942	0.126132175607355	77	11	1.21946782532583e-05	8.51628350145578e-05
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Agarivorans	PC_combined	MS2	0.907766880929256	0.134736917680941	77	77	1.33850492755826e-05	9.29678965988836e-05
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Candidatus_Riesia	PC_combined	MS2	0.860535619551664	0.171808159569136	77	66	1.37318037016122e-05	9.3846230645243e-05
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingorhabdus	PC_combined	MS2	0.869998177789522	0.167279723558281	77	77	1.35850683952803e-05	9.3846230645243e-05
k__Bacteria.p__Aquificae.c__Aquificae.o__Aquificales.f__Aquificaceae.g__Hydrogenobacter	PC_combined	MS2	0.793907547853604	0.156242762710566	77	77	1.36955055292405e-05	9.3846230645243e-05
k__Bacteria.p__Rhodothermaeota.c__Balneolia.o__Balneolales.f__Balneolaceae.g__Balneola	PC_combined	MS2	0.651977400369626	0.129985054845444	77	77	1.40137449587469e-05	9.52636492408434e-05
k__Viruses.f__Hepeviridae.g__Piscihepevirus	PC_combined	MS2	0.695295813189285	0.139159236882823	77	77	1.4416792572071e-05	9.74849783444803e-05
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobacteraceae.g__Desulfotignum	PC_combined	MS2	0.657394302615748	0.132238320343721	77	11	1.61523074971416e-05	0.000108645520954458
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Cryocola	PC_combined	MS2	0.882417287021612	0.178587453032448	77	77	1.69200141987169e-05	0.000112625681942664
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Franconibacter	PC_combined	MS2	0.696076102579432	0.140695353092347	77	77	1.69202902449073e-05	0.000112625681942664
k__Bacteria.p__Cyanobacteria.o__Pleurocapsales.g__Pleurocapsa	PC_combined	MS2	1.04338388083272	0.193328950965602	77	77	1.72803141738879e-05	0.000114426121835382
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Amphibacillus	PC_combined	MS2	1.04542229241568	0.211960427919931	77	77	1.7392928036204e-05	0.0001145781547952
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Shimwellia	PC_combined	MS2	0.697252972230776	0.141480206530158	77	77	1.7911361421827e-05	0.00011738830716459
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Dermatophilaceae.g__Dermatophilus	PC_combined	MS2	1.12296163340287	0.22788792930539	77	77	1.82548864051019e-05	0.000119029310335307
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Lentibacillus	PC_combined	MS2	0.63554310569536	0.128873879140562	77	77	1.91832675043303e-05	0.000124447796297127
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Chromobacteriaceae.g__Microvirgula	PC_combined	MS2	1.08563752217441	0.178287784682648	77	77	2.08776172724076e-05	0.000134755529667358
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Anaplasmataceae.g__Candidatus_Neoehrlichia	PC_combined	MS2	0.645911070123978	0.131284645190233	77	77	2.2522650604227e-05	0.000144642952121619
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Aeribacillus	PC_combined	MS2	0.647509974000148	0.131192643901791	77	77	2.30077223135975e-05	0.000147019345583888
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Herbiconiux	PC_combined	MS2	0.828397123624373	0.17089784136946	77	77	2.31473722172879e-05	0.000147175829321861
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Joostella	PC_combined	MS2	0.859461817805287	0.17652372073316	77	77	2.33347851209113e-05	0.000147632947448142
k__Archaea.p__Euryarchaeota.c__Archaeoglobi.o__Archaeoglobales.f__Archaeoglobaceae.g__Geoglobus	PC_combined	MS2	0.650993625345283	0.131954858412583	77	77	2.38452680648394e-05	0.000149841300994804
k__Bacteria.p__Bacteroidetes.o__Bacteroidetes_Order_II._Incertae_sedis.f__Rhodothermaceae.g__Salisaeta	PC_combined	MS2	0.937875729879284	0.194228812411584	77	77	2.39183297362598e-05	0.000149841300994804
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Sedimentitalea	PC_combined	MS2	0.679534291794543	0.140645969986676	77	77	2.42115598305431e-05	0.000150205696424437
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Pyramidobacter	PC_combined	MS2	0.684070247299426	0.1415608815136	77	77	2.41844632045997e-05	0.000150205696424437
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Thermosynechococcus	PC_combined	MS2	0.674400458676627	0.139747519714004	77	77	2.45972838287338e-05	0.000151131388140008
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Bdellovibrionales.f__Halobacteriovoraceae.g__Halobacteriovorax	PC_combined	MS2	0.959642684631151	0.198204268904358	77	77	2.45423416681759e-05	0.000151131388140008
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Bdellovibrionales.f__Bacteriovoracaceae.g__Bacteriovorax	PC_combined	MS2	1.37142944001717	0.276471409850213	77	36	2.47643928020111e-05	0.000151430114837178
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Aestuariivita	PC_combined	MS2	0.884127819369295	0.183789933653725	77	77	2.52931271637812e-05	0.000153926745311011
k__Bacteria.p__Spirochaetes.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae.g__Salinispira	PC_combined	MS2	0.674585471746723	0.140072470361278	77	77	2.55134627701645e-05	0.000154531779242987
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oceanospirillaceae.g__Oleispira	PC_combined	MS2	1.04973789240096	0.218514366837087	77	5	2.58079629885774e-05	0.000155578191978311
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.g__Timonella	PC_combined	MS2	0.995317678666894	0.20779943376432	77	77	2.72246890089845e-05	0.000163201369571694
k__Bacteria.p__Bacteroidetes.o__Bacteroidetes_Order_II._Incertae_sedis.f__Rhodothermaceae.g__Salinibacter	PC_combined	MS2	0.683449703284033	0.14261878346876	77	77	2.73279288641177e-05	0.000163201369571694
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfuromonadales.f__Desulfuromonadaceae.g__Desulfuromonas	PC_combined	MS2	1.12682599675649	0.231242135197081	77	63	2.79536900232486e-05	0.000166161934184706
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.g__Thermopetrobacter	PC_combined	MS2	1.37497735149428	0.288233161341795	77	76	2.86137990950969e-05	0.000169298311312657
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Planctomycetales.f__Isosphaeraceae.g__Singulisphaera	PC_combined	MS2	2.30923542807079	0.48451684679197	77	27	2.89944556252527e-05	0.000170759973682364
k__Viruses.f__Arenaviridae.g__Arenavirus	PC_combined	MS2	0.697256354118701	0.148002425622791	77	77	3.43898177508904e-05	0.000201606362778156
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Aquamavirus	PC_combined	MS2	0.792255776278868	0.168786116447183	77	77	3.62607370631226e-05	0.000210641918030321
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Rhodocyclales.f__Rhodocyclaceae.g__Uliginosibacterium	PC_combined	MS2	0.836473740381486	0.1768530377147	77	77	3.62210012139833e-05	0.000210641918030321
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Cellulomonadaceae.g__Paraoerskovia	PC_combined	MS2	0.927586461501576	0.195639002166266	77	77	3.74091951375647e-05	0.000216330096768361
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Planctomycetales.f__Isosphaeraceae.g__Isosphaera	PC_combined	MS2	1.58527100561063	0.340902029607573	77	77	4.13368082304283e-05	0.000237965950083276
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Derxia	PC_combined	MS2	1.42397333451419	0.305436006139655	77	77	4.2299819069173e-05	0.000242417797176695
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus	PC_combined	MS2	0.636374779839808	0.136560140916175	77	77	4.72366298781073e-05	0.000269501843679559
k__Bacteria.p__Cyanobacteria.o__Nostocales.f__Nostocaceae.g__Raphidiopsis	PC_combined	MS2	1.09129453385817	0.238756353439673	77	1	5.61834235936902e-05	0.00031912184601216
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Sediminibacter	PC_combined	MS2	0.832409484845153	0.183225923274489	77	75	5.73016505395079e-05	0.000324033227387129
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Pseudorhodobacter	PC_combined	MS2	1.34650104195782	0.29661504783975	77	77	5.79181414077576e-05	0.000326076584665701
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oleiphilaceae.g__Oleiphilus	PC_combined	MS2	0.61964110068985	0.135484470643505	77	77	6.28482378603148e-05	0.000352280912217028
k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum	PC_combined	MS2	0.624623820702434	0.137818435317616	77	77	6.4775689522935e-05	0.000361499262927122
k__Viruses.f__Mimiviridae.g__Cafeteriavirus	PC_combined	MS2	0.877362937745906	0.187195814402923	77	77	6.63713419722995e-05	0.000365537830880259
k__Bacteria.p__Cyanobacteria.o__Prochlorales.f__Prochlorotrichaceae.g__Prochlorothrix	PC_combined	MS2	0.803923956769283	0.178212993872261	77	21	6.66434386503133e-05	0.000365537830880259
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Sporomusaceae.g__Pelosinus	PC_combined	MS2	0.678608026219379	0.149101212083694	77	77	6.65412896537402e-05	0.000365537830880259
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes	PC_combined	MS2	0.60536714073222	0.134055122903478	77	77	6.59331355179767e-05	0.000365537830880259
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Marvinbryantia	PC_combined	MS2	0.624827543430647	0.138405993901842	77	77	6.81686243700289e-05	0.000372305563867081
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera	PC_combined	MS2	1.22518050288739	0.273024415197548	77	76	7.00683969633383e-05	0.000381052814124027
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Kushneria	PC_combined	MS2	0.621875135480818	0.138869499714162	77	77	7.51917229969903e-05	0.000407182296568447
k__Archaea.p__Thaumarchaeota.g__Candidatus_Nitrosopelagicus	PC_combined	MS2	-2.29486298887944	0.514344790137148	77	77	7.56972404773153e-05	0.000408190182827042
k__Bacteria.p__Firmicutes.c__Clostridia.o__Halanaerobiales.f__Halobacteroidaceae.g__Halobacteroides	PC_combined	MS2	0.609626001442344	0.13663004433222	77	77	7.73283084387545e-05	0.000415233521784572
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.g__Candidatus_Babela	PC_combined	MS2	1.04108915228689	0.225016670579867	77	21	8.59617452088917e-05	0.000459661549694408
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cyclobacteriaceae.g__Echinicola	PC_combined	MS2	1.10331062880818	0.247153283282994	77	77	9.1996777961469e-05	0.000489882842644822
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Synergistes	PC_combined	MS2	0.632392516358708	0.144483022553723	77	77	9.67801920726074e-05	0.000513216122277146
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Denitrobacterium	PC_combined	MS2	0.738278070593342	0.167140485757375	77	77	9.81886511520802e-05	0.00051853345525768
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Hallella	PC_combined	MS2	0.639735287324343	0.144842810599491	77	77	9.9417841704734e-05	0.000522864204521194
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Enterorhabdus	PC_combined	MS2	0.81631821843449	0.187085322580817	77	77	0.000103985396871465	0.000544644824597264
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Silanimonas	PC_combined	MS2	0.842778815354138	0.194248599869561	77	77	0.000106357441488895	0.00055479514376656
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Propionispira	PC_combined	MS2	0.625042080127663	0.143252629014536	77	77	0.000108441728339055	0.000563368003322408
k__Viruses.o__Nidovirales.f__Coronaviridae.g__Alphacoronavirus	PC_combined	MS2	0.593049302317743	0.135703104358748	77	77	0.00011150859040663	0.000574637194225246
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Acidocella	PC_combined	MS2	1.26670627093648	0.292478166394485	77	77	0.000111510191054664	0.000574637194225246
k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	PC_combined	MS2	0.920078031723421	0.213196334584811	77	45	0.000115130989474424	0.000590913271278367
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Caulobacteraceae.g__Woodsholea	PC_combined	MS2	1.19042581371725	0.277766385272296	77	77	0.000124700866702516	0.000637470830583264
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfohalobiaceae.g__Desulfonatronovibrio	PC_combined	MS2	0.662906378740853	0.153571851914015	77	77	0.000126732137301912	0.000645273591521287
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Tunalikevirus	PC_combined	MS2	0.654243694695005	0.152269903456597	77	77	0.000127872202751211	0.000648494742524001
k__Bacteria.p__Cyanobacteria.o__Oscillatoriales.g__Nodosilinea	PC_combined	MS2	0.892617530121982	0.205157897228577	77	75	0.000131032573840685	0.000661895768254529
k__Bacteria.p__Deinococcus.Thermus.c__Deinococci.o__Thermales.f__Thermaceae.g__Oceanithermus	PC_combined	MS2	0.636409749101656	0.143807205142102	77	77	0.000138864152246235	0.000698694435317669
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Hyphomonadaceae.g__Ponticaulis	PC_combined	MS2	0.640991965785959	0.149286155037461	77	77	0.000141292663285681	0.000708125583055295
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Melissococcus	PC_combined	MS2	0.59003000186543	0.138106250005979	77	77	0.000142729953202866	0.000712534688254931
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinopolysporales.f__Actinopolysporaceae.g__Actinopolyspora	PC_combined	MS2	0.772626028301818	0.177421916176827	77	67	0.000149655776140702	0.000744202653337811
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Hahellaceae.g__Zooshikella	PC_combined	MS2	0.599353563099189	0.142108498916957	77	77	0.000153189417509574	0.000758821998361376
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.g__Pseudohongiella	PC_combined	MS2	0.554339122379822	0.13121360202367	77	77	0.000155187823076857	0.000765753042054917
k__Bacteria.p__Spirochaetes.c__Spirochaetia.f__Leptospiraceae.g__Leptonema	PC_combined	MS2	0.671644167052128	0.160081956004231	77	77	0.000163277202072618	0.000802570247110792
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Candidatus_Glomeribacter	PC_combined	MS2	1.13402394328916	0.270408638588093	77	9	0.000165245168627804	0.000809131515349938
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Virgibacillus	PC_combined	MS2	0.810167162944092	0.189916927624544	77	76	0.000165894819041312	0.000809212132575561
k__Bacteria.p__Chlamydiae.c__Chlamydiia.o__Chlamydiales.f__Chlamydiaceae.g__Chlamydia	PC_combined	MS2	1.61944745062829	0.350838990267586	77	77	0.000173870747266638	0.000844892832725336
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cyclobacteriaceae.g__Lunatimonas	PC_combined	MS2	0.666131286237943	0.159875739753311	77	77	0.000178751951221012	0.000865321945683533
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Alloscardovia	PC_combined	MS2	0.634626970527062	0.152432892813992	77	2	0.000188546982822301	0.000905876105439476
