feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Dactylococcopsis	Putative_combined	MS2	0.823644511975977	0.157543692131076	77	18	0.000108579108487488	0.000710737294107032
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Cyanobacterium	Putative_combined	MS2	0.490726372451664	0.112696287041912	77	63	0.000115367643530774	0.000746868410192151
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacterales_Family_IV._Incertae_Sedis.g__Mahella	Putative_combined	MS2	0.678913093034123	0.1569594767699	77	9	0.000115405322857679	0.000746868410192151
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Capnocytophaga	Putative_combined	MS2	-2.02751747707381	0.466400587815311	77	77	0.000114815330133139	0.000746868410192151
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Chelonobacter	Putative_combined	MS2	0.498523498871403	0.114591659963999	77	77	0.000116574743085231	0.000751600317260045
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Herbiconiux	Putative_combined	MS2	0.681075610708042	0.158266453369071	77	77	0.000123230844107837	0.000791538942490416
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Cryocola	Putative_combined	MS2	0.690468992123497	0.161066847119897	77	77	0.000124275632726813	0.00079497225080994
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Thiotrichales.f__Thiotrichaceae.g__Thioploca	Putative_combined	MS2	0.498192227632432	0.115591260234016	77	77	0.000125619521848101	0.00079497225080994
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.g__Nitratiruptor	Putative_combined	MS2	0.514017982661155	0.119301262623218	77	77	0.000124880337225767	0.00079497225080994
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Vibrionales.f__Vibrionaceae.g__Vibrio	Putative_combined	MS2	-0.671025389537056	0.153967238797809	77	77	0.000125552849269911	0.00079497225080994
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.g__Ignatzschineria	Putative_combined	MS2	0.496318349505419	0.115317783672434	77	44	0.000127890063838848	0.000804368907423905
k__Bacteria.p__Chloroflexi.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__Longilinea	Putative_combined	MS2	0.864963912944452	0.202241209584369	77	77	0.000128042397508295	0.000804368907423905
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Kerstersia	Putative_combined	MS2	0.676943078596826	0.15874249573574	77	54	0.00013427367433489	0.000840435589358895
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium	Putative_combined	MS2	-0.419451011854905	0.0986777144501216	77	77	0.000145486984070492	0.000907309737021434
k__Archaea.p__Thaumarchaeota.c__Nitrososphaeria.o__Nitrososphaerales.f__Nitrososphaeraceae.g__Nitrososphaera	Putative_combined	MS2	0.530402515998882	0.125454555692934	77	2	0.000149760856702837	0.000930579236396249
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Candidatus_Riesia	Putative_combined	MS2	0.667370534709226	0.15872266115739	77	4	0.000164988163264554	0.0010214971119087
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Aurantimonadaceae.g__Fulvimarina	Putative_combined	MS2	0.513486504297486	0.122451169351869	77	77	0.000166689677516002	0.00102673265736783
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.g__Thermopetrobacter	Putative_combined	MS2	1.1416350749968	0.272596275995539	77	13	0.00016703114367675	0.00102673265736783
k__Bacteria.p__Chlorobi.c__Chlorobia.o__Chlorobiales.f__Chlorobiaceae.g__Pelodictyon	Putative_combined	MS2	0.739325452378672	0.144021484704479	77	40	0.000169844829371235	0.00104029957989882
k__Bacteria.p__Chloroflexi.c__Chloroflexia.o__Chloroflexales.f__Oscillochloridaceae.g__Oscillochloris	Putative_combined	MS2	0.739089569181398	0.143927653762608	77	77	0.000173376823407948	0.00105815392222289
k__Bacteria.p__Ignavibacteriae.c__Ignavibacteria.o__Ignavibacteriales.f__Melioribacteraceae.g__Melioribacter	Putative_combined	MS2	0.787156592642191	0.168936782822382	77	77	0.000180247566966558	0.00109147427526789
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.f__Competibacteraceae.g__Candidatus_Competibacter	Putative_combined	MS2	0.73148281272284	0.143437223133077	77	77	0.000180745594271767	0.00109147427526789
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Halobacteriaceae.g__Halarchaeum	Putative_combined	MS2	0.74041095175086	0.143917023592071	77	77	0.000180554504648955	0.00109147427526789
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Fermentimonas	Putative_combined	MS2	0.528109957909221	0.126925557440086	77	77	0.000182873925859396	0.00110045186964514
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.g__Candidatus_Ruthia	Putative_combined	MS2	0.518648413392784	0.124801647361177	77	77	0.000186085873121984	0.00111586458882588
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Myxococcales.f__Myxococcaceae.g__Corallococcus	Putative_combined	MS2	0.437491909091577	0.105247185567188	77	59	0.000192739482056742	0.00115173592936346
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Aestuariivita	Putative_combined	MS2	0.691025101288981	0.166491572008568	77	75	0.000193643972901589	0.00115312296363273
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cytophagaceae.g__Leadbetterella	Putative_combined	MS2	0.754976381830938	0.182794260655487	77	76	0.000209967936272096	0.00124600349725483
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Phyllobacteriaceae.g__Pseudaminobacter	Putative_combined	MS2	0.445939565239819	0.107191339183505	77	52	0.000211693229543407	0.0012519099609205
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Amphibacillus	Putative_combined	MS2	0.835411531152732	0.203938277847765	77	47	0.000219327913566184	0.00129260265211686
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Bdellovibrionales.f__Halobacteriovoraceae.g__Halobacteriovorax	Putative_combined	MS2	0.755702690357941	0.183705284872391	77	72	0.0002203369329316	0.00129410219170443
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Pyramidobacter	Putative_combined	MS2	0.531770146080403	0.129615908958782	77	77	0.000223102340865779	0.00130587206342939
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Thermoactinomycetaceae.g__Thermoactinomyces	Putative_combined	MS2	0.809550918283949	0.194629920295735	77	3	0.000231155142494606	0.0013484049978852
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Enterovirus	Putative_combined	MS2	0.673497508500641	0.164386624443351	77	64	0.000232624872353002	0.00135237849520474
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Parvularculales.f__Parvularculaceae.g__Parvularcula	Putative_combined	MS2	0.860224820920414	0.182806824573124	77	63	0.00023426476079249	0.00135274095878492
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Colwelliaceae.g__Colwellia	Putative_combined	MS2	-0.952603861766731	0.233592992230127	77	77	0.000234038390030291	0.00135274095878492
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Sedimentitalea	Putative_combined	MS2	0.526954302359487	0.129146988064084	77	77	0.000238269982696672	0.00137125174605635
k__Bacteria.p__Bacteroidetes.c__Chitinophagia.o__Chitinophagales.f__Saprospiraceae.g__Phaeodactylibacter	Putative_combined	MS2	0.521141056897567	0.127909857467062	77	39	0.000242489038139168	0.00139086521875811
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacteraceae.g__Ammonifex	Putative_combined	MS2	0.44630121831807	0.108521437933302	77	77	0.00024396823644008	0.00139468508498246
k__Bacteria.p__Bacteroidetes.o__Bacteroidetes_Order_II._Incertae_sedis.f__Rhodothermaceae.g__Salinibacter	Putative_combined	MS2	0.531094724903556	0.13058937999447	77	76	0.000247798889166615	0.00141187739176327
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Mannheimia	Putative_combined	MS2	-0.758628461344457	0.186551043053336	77	77	0.000252008823595113	0.00143110971015106
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Thermosynechococcus	Putative_combined	MS2	0.521539067058168	0.128795664368577	77	77	0.000260875324595024	0.00147341109108412
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Planctomycetales.f__Isosphaeraceae.g__Isosphaera	Putative_combined	MS2	1.32623669616617	0.327545039611277	77	77	0.000261176076786922	0.00147341109108412
k__Bacteria.p__Spirochaetes.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae.g__Salinispira	Putative_combined	MS2	0.521813008682269	0.12906018947653	77	77	0.000265637410827181	0.00149366609694628
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Parascardovia	Putative_combined	MS2	0.520763048926562	0.12883586676941	77	22	0.000266530832326872	0.00149379208313917
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Hyphomonadaceae.g__Hellea	Putative_combined	MS2	0.68814884760995	0.171100586403029	77	77	0.000282495786398512	0.00157811164063012
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Acaricomes	Putative_combined	MS2	0.671026146002269	0.166492948373066	77	77	0.000293208631944711	0.0016326389733285
k__Bacteria.p__Bacteroidetes.o__Bacteroidetes_Order_II._Incertae_sedis.f__Rhodothermaceae.g__Salisaeta	Putative_combined	MS2	0.727973077734774	0.181862005002262	77	69	0.000305747218064665	0.00169694653391877
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Ketogulonicigenium	Putative_combined	MS2	0.457906137981503	0.113003828388805	77	64	0.000311972321888403	0.00172591139367294
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Jejuia	Putative_combined	MS2	0.432229438419657	0.107985813758851	77	17	0.000318377469750357	0.0017530707269789
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.g__Wohlfahrtiimonas	Putative_combined	MS2	0.422953016748867	0.105926783174281	77	48	0.00031892598648246	0.0017530707269789
k__Archaea.p__Thaumarchaeota.g__Candidatus_Nitrosopelagicus	Putative_combined	MS2	-2.30892497379627	0.571753427365296	77	77	0.000321118877663457	0.00175948522425824
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Eggerthia	Putative_combined	MS2	0.438759494916426	0.110508726310618	77	26	0.000329047340676728	0.00179718531611652
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Thiorhodococcus	Putative_combined	MS2	0.431616888698943	0.108888914937226	77	61	0.000338920721783652	0.00184523504082211
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Salipiger	Putative_combined	MS2	0.822274026978767	0.208357682930483	77	76	0.000341239655325677	0.00185198104077068
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae.g__Sulfurospirillum	Putative_combined	MS2	0.8090542163528	0.194052139644026	77	18	0.000345580867584651	0.00186962519844693
k__Bacteria.p__Chlorobi.c__Chlorobia.o__Chlorobiales.f__Chlorobiaceae.g__Chloroherpeton	Putative_combined	MS2	0.783395552250782	0.198075201746922	77	67	0.000350120924519701	0.00188231155345231
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingorhabdus	Putative_combined	MS2	0.64672726915166	0.162473101390139	77	77	0.000349523838296714	0.00188231155345231
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Derxia	Putative_combined	MS2	1.16866516141247	0.296517967983445	77	27	0.000354830619449826	0.00189574614441262
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Marinilabiliaceae.g__Anaerophaga	Putative_combined	MS2	0.525748942886236	0.132094437228104	77	6	0.00035444658113402	0.00189574614441262
k__Bacteria.p__Cyanobacteria.o__Pleurocapsales.g__Chroococcidiopsis	Putative_combined	MS2	0.440110445093617	0.11084188465215	77	1	0.000359740028221247	0.00191600667204794
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Glutamicibacter	Putative_combined	MS2	0.75839654559247	0.186352298981405	77	29	0.000362521535139107	0.00192484344508845
k__Bacteria.p__Aquificae.c__Aquificae.o__Aquificales.f__Aquificaceae.g__Hydrogenobacter	Putative_combined	MS2	0.61998597460339	0.153205734961538	77	77	0.000374591213329546	0.00198278991006226
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Rhodanobacteraceae.g__Luteibacter	Putative_combined	MS2	-0.631965914491813	0.157785335537391	77	77	0.000385444985897177	0.0020339635409651
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.g__Candidatus_Babela	Putative_combined	MS2	0.872914345899094	0.219076532462539	77	3	0.000394164580538555	0.00207359587614608
k__Bacteria.p__Rhodothermaeota.c__Balneolia.o__Balneolales.f__Balneolaceae.g__Balneola	Putative_combined	MS2	0.469415873409037	0.120678069184727	77	77	0.00042496180284362	0.00222877520451623
k__Bacteria.p__Cyanobacteria.o__Pleurocapsales.g__Pleurocapsa	Putative_combined	MS2	0.815342676266625	0.204042407391071	77	77	0.000429414465995488	0.00224526161336055
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Hafnia	Putative_combined	MS2	-0.895174346126179	0.228558692748847	77	77	0.000431646066839726	0.00225006992288793
k__Bacteria.p__Elusimicrobia.c__Elusimicrobia.o__Elusimicrobiales.f__Elusimicrobiaceae.g__Elusimicrobium	Putative_combined	MS2	0.985801185478721	0.245601986149165	77	75	0.000440156595526262	0.00228748048887133
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Cellulomonadaceae.g__Paraoerskovia	Putative_combined	MS2	0.760592543904983	0.188612548821861	77	77	0.000444157097852727	0.00230129734990159
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermodesulfobiaceae.g__Thermodesulfobium	Putative_combined	MS2	0.457423552836736	0.118021271053362	77	30	0.000449396018568378	0.0023214282284481
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Intrasporangiaceae.g__Terrabacter	Putative_combined	MS2	-0.73931824877428	0.191591455377167	77	77	0.000450970529938428	0.00232256594247569
k__Bacteria.p__Chloroflexi.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__Thermanaerothrix	Putative_combined	MS2	0.672084000211558	0.175091217922013	77	77	0.000467641854777483	0.00240121491300414
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Celeribacter	Putative_combined	MS2	0.626596874241468	0.163169589279722	77	5	0.000471372934551913	0.00241314800822845
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Phyllobacteriaceae.g__Aquamicrobium	Putative_combined	MS2	0.595615491393506	0.155394044137792	77	77	0.000488861280031055	0.00249522945015851
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Bartonellaceae.g__Bartonella	Putative_combined	MS2	-0.522975216616823	0.136362653196627	77	77	0.000494150805418447	0.00251474371303453
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Pseudorhodobacter	Putative_combined	MS2	1.10492332241864	0.28963696288082	77	75	0.000500828657241406	0.00254118682594382
k__Bacteria.p__Bacteroidetes.c__Chitinophagia.o__Chitinophagales.f__Chitinophagaceae.g__Chitinophaga	Putative_combined	MS2	1.20437910786206	0.272957518146442	77	9	0.00050682799693417	0.00256404134142213
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Thalassobius	Putative_combined	MS2	0.633111486631524	0.167367216325436	77	77	0.00054958630690173	0.0027721779892249
k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Geovibrio	Putative_combined	MS2	0.852086425896914	0.189751890378691	77	77	0.000561890119721489	0.00282592831472831
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Kandleria	Putative_combined	MS2	0.445441148921792	0.117171129121911	77	16	0.000570370411223032	0.00285185205611516
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Allochromatium	Putative_combined	MS2	0.507336482362072	0.133283735681191	77	65	0.000569017943389646	0.00285185205611516
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Pragia	Putative_combined	MS2	0.410815180470101	0.108758454375191	77	45	0.000584878447850376	0.00291589109902149
k__Bacteria.p__Fibrobacteres.c__Chitinispirillia.o__Chitinispirillales.f__Chitinispirillaceae.g__Chitinispirillum	Putative_combined	MS2	0.770917707924352	0.203345495703566	77	65	0.000607278897420432	0.00301879220022041
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Caulobacteraceae.g__Woodsholea	Putative_combined	MS2	0.974403041454699	0.260226609123215	77	76	0.000613872161739682	0.0030339791279065
k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Flexistipes	Putative_combined	MS2	0.624208742237744	0.166681982247388	77	70	0.000613045215316113	0.0030339791279065
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.g__Mitsuaria	Putative_combined	MS2	1.152345722125	0.310657030272942	77	11	0.000692962742910831	0.00339385183519014
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Methylococcales.f__Methylococcaceae.g__Methylococcus	Putative_combined	MS2	0.517139910109677	0.139609373299728	77	77	0.000693491994482042	0.00339385183519014
k__Bacteria.p__Verrucomicrobia.c__Opitutae.o__Opitutales.f__Opitutaceae.g__Cephaloticoccus	Putative_combined	MS2	1.11170358953111	0.278313317274161	77	68	0.000689482640707408	0.00339385183519014
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Acidocella	Putative_combined	MS2	1.04096210156994	0.280812847179812	77	77	0.000694601745861072	0.00339385183519014
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Xanthobacteraceae.g__Starkeya	Putative_combined	MS2	0.506258888739474	0.134834689553427	77	76	0.000699687176668487	0.00340898723859788
k__Viruses.o__Picornavirales.f__Secoviridae.g__Fabavirus	Putative_combined	MS2	0.520588376913346	0.140881077040096	77	42	0.000737066047061295	0.00358092994535445
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Aequorivita	Putative_combined	MS2	0.834276133623962	0.226453040608054	77	2	0.000762725925746174	0.00369512701314884
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobacteraceae.g__Desulfotignum	Putative_combined	MS2	0.43838322720115	0.119254713236328	77	1	0.000814298911029137	0.00393386657018301
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Granulibacter	Putative_combined	MS2	0.923469246086784	0.253455460952793	77	74	0.000819892243102906	0.00394976178910529
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Oceaniovalibus	Putative_combined	MS2	0.713676248637647	0.196103086231967	77	46	0.000850826690913074	0.00408730469164124
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Pseudoduganella	Putative_combined	MS2	0.5591220627254	0.153955099804842	77	16	0.00087039528636513	0.00416963105060391
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Aeromonadales.f__Aeromonadaceae.g__Aeromonas	Putative_combined	MS2	-1.18448985579828	0.32768513869134	77	77	0.000912079871768394	0.00435715036234762
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Sediminibacter	Putative_combined	MS2	0.638736695475283	0.177697211155151	77	4	0.000942585289099069	0.00449037158556918
k__Viruses.f__Mimiviridae.g__Cafeteriavirus	Putative_combined	MS2	0.637793811501157	0.176256815567497	77	10	0.000966958818977295	0.00458948023876463
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Lacinutrix	Putative_combined	MS2	-0.842179962704371	0.211943385069757	77	77	0.000968741601418539	0.00458948023876463
k__Bacteria.p__Firmicutes.c__Tissierellia.g__Kallipyga	Putative_combined	MS2	0.615550969980233	0.167812695835061	77	75	0.00101373330967914	0.00478940117382846
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Natrinema	Putative_combined	MS2	0.660191499005934	0.185357953279867	77	51	0.0010586543816152	0.00498789083645623
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Winogradskyella	Putative_combined	MS2	0.944357763779471	0.266286620236419	77	4	0.00108022932107746	0.00507559804287083
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cyclobacteriaceae.g__Lunatimonas	Putative_combined	MS2	0.509564553039976	0.14301676461138	77	46	0.001121670392338	0.00525577975486243
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cyclobacteriaceae.g__Mariniradius	Putative_combined	MS2	0.653455135021279	0.170818289449132	77	77	0.00112470622159447	0.00525577975486243
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Streptosporangiales.f__Thermomonosporaceae.g__Thermomonospora	Putative_combined	MS2	0.510853408365128	0.14102720839266	77	76	0.00115191117943826	0.005368281719393
k__Bacteria.p__Cyanobacteria.o__Oscillatoriales.g__Nodosilinea	Putative_combined	MS2	0.732001612128714	0.205605809485317	77	4	0.00115807972729533	0.00538240306859483
k__Viruses.f__Caliciviridae.g__Vesivirus	Putative_combined	MS2	0.753170483224918	0.211170692489254	77	76	0.00117506972913935	0.0054319261063989
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Proteus	Putative_combined	MS2	1.3867068372233	0.387367025995047	77	77	0.0011750396605342	0.0054319261063989
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Beijerinckiaceae.g__Methylocapsa	Putative_combined	MS2	0.504373563219024	0.138343991961138	77	2	0.00118127611159007	0.00544593691230366
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.g__Thiolapillus	Putative_combined	MS2	0.502476286598135	0.142908777641013	77	76	0.00121665289239558	0.00559399386181882
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Gluconacetobacter	Putative_combined	MS2	0.691062488667781	0.186226288231828	77	3	0.0012356149289734	0.00566598824382188
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Legionellales.f__Legionellaceae.g__Fluoribacter	Putative_combined	MS2	0.473082003471104	0.135044139239843	77	17	0.00126282443096045	0.00577531706425914
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Phyllobacteriaceae.g__Paramesorhizobium	Putative_combined	MS2	0.593505671712899	0.162682705019696	77	65	0.00129221364764382	0.00589400639816266
k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Palaeococcus	Putative_combined	MS2	0.491071619258386	0.138962192935357	77	77	0.00132206913733702	0.00601418718974267
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Aquamavirus	Putative_combined	MS2	0.589826202175747	0.169928161445809	77	62	0.00133536089299775	0.00605858182934164
k__Bacteria.p__Chloroflexi.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__Levilinea	Putative_combined	MS2	0.492257121195052	0.140828409031307	77	77	0.00133913515709077	0.00605967491928938
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Silanimonas	Putative_combined	MS2	0.647401010464975	0.174796793543221	77	33	0.00135046028040644	0.00609484047604484
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__Simiduia	Putative_combined	MS2	0.565457793622435	0.159928161185407	77	73	0.00136718669974068	0.00615413435710043
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus	Putative_combined	MS2	0.481898953322566	0.132662831926998	77	59	0.00139268640032844	0.00625250569780963
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Alloiococcus	Putative_combined	MS2	0.750228334146173	0.201184782872304	77	77	0.00140209793461978	0.00627832364979875
k__Viruses.f__Hepeviridae.g__Piscihepevirus	Putative_combined	MS2	0.502568290939481	0.143437564672202	77	67	0.0014233775119127	0.00634049982579294
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Zunongwangia	Putative_combined	MS2	0.486216780652944	0.140475596193989	77	75	0.00142048047738905	0.00634049982579294
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Methylophilales.f__Methylophilaceae.g__Methylobacillus	Putative_combined	MS2	0.889858446891778	0.258595937638299	77	30	0.00145190942513086	0.00645084109870316
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micromonosporales.f__Micromonosporaceae.g__Asanoa	Putative_combined	MS2	0.730720226549494	0.184696905736038	77	48	0.00149634318164278	0.00663108154138854
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Jeotgalibaca	Putative_combined	MS2	1.36495042544215	0.397764016183473	77	33	0.0015122746774281	0.0066844099788381
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfuromonadales.f__Desulfuromonadaceae.g__Desulfuromonas	Putative_combined	MS2	0.843468198945586	0.243538451458807	77	6	0.00151826792972427	0.00669364909891291
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Dermatophilaceae.g__Austwickia	Putative_combined	MS2	0.64545030227331	0.188096504801705	77	61	0.00152305183901732	0.00669752283055052
k__Bacteria.p__Cyanobacteria.o__Nostocales.f__Nostocaceae.g__Richelia	Putative_combined	MS2	0.670462789652449	0.195371560132878	77	74	0.00152966593898563	0.00670940431038453
